"gene_id","gene_version","gene_name","gene_biotype","gene_source","location","chromosome","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000284024",2,"HSPA14","protein_coding","ensembl_havana","chr10:14838160-14847018:+","10",2.33380117808778,2.4227677739865,2.53557341556879,0.0547453686830774,0.779349805035616,-4.57393071720341
"ENSG00000170293",9,"CMTM8","protein_coding","ensembl_havana","chr3:32238679-32370321:+","3",1.58662210539904,2.54204164577892,2.35594345684279,0.0678403929133843,0.779349805035616,-4.57397250288092
"ENSG00000138279",16,"ANXA7","protein_coding","ensembl_havana","chr10:73375101-73414076:-","10",-0.235467583458794,7.9179537471739,-1.1803692919774,0.293621332660871,0.818767638892946,-4.57397735773318
"ENSG00000116688",17,"MFN2","protein_coding","ensembl_havana","chr1:11980181-12013514:+","1",0.521956666148217,5.0801956579011,1.33402911566532,0.242632403966695,0.802939861296559,-4.57398597592137
"ENSG00000166595",12,"CIAO2B","protein_coding","ensembl_havana","chr16:66932065-66934423:-","16",0.726073693618205,3.39926819351168,1.72388169583375,0.148475538259109,0.779349805035616,-4.57399514559692
"ENSG00000114942",14,"EEF1B2","protein_coding","ensembl_havana","chr2:206159585-206162928:+","2",-0.336097296831141,6.48444586072227,-1.22648729664355,0.277372447557075,0.815041285082976,-4.5740040724248
"ENSG00000226544",4,"RPL7P22","processed_pseudogene","havana","chr5:72725419-72726151:+","5",0.676288617918015,3.60079959216562,1.69859616131024,0.153289246158768,0.779349805035616,-4.57401048675993
"ENSG00000106078",19,"COBL","protein_coding","ensembl_havana","chr7:51016212-51316818:-","7",-1.48739774690849,2.51277986746743,-2.02527986057395,0.101747026651293,0.779349805035616,-4.57401117267376
"ENSG00000148803",12,"FUOM","protein_coding","ensembl_havana","chr10:133355158-133358025:-","10",0.92795707016503,3.22235594975939,1.73112915436813,0.147124347057209,0.779349805035616,-4.57401820513373
"ENSG00000100592",15,"DAAM1","protein_coding","ensembl_havana","chr14:59188646-59371405:+","14",0.594426623668044,4.22504147097184,1.48970056385917,0.199542382510089,0.793048940079237,-4.57402152377861
"ENSG00000095585",17,"BLNK","protein_coding","ensembl_havana","chr10:96189171-96271587:-","10",0.648501681769595,4.00429489926294,1.49243586100186,0.198855576858935,0.792756250247368,-4.57403049096212
"ENSG00000238082",1,"AC009948.1","processed_pseudogene","havana","chr2:178454716-178455428:+","2",0.737049890525924,3.62240391981152,1.72747364770447,0.147804295482834,0.779349805035616,-4.57405403835553
"ENSG00000085511",20,"MAP3K4","protein_coding","ensembl_havana","chr6:160991727-161117385:+","6",2.6488050032443,2.44831507428727,2.75289416404119,0.0424986367519275,0.779349805035616,-4.57407060163987
"ENSG00000112715",24,"VEGFA","protein_coding","ensembl_havana","chr6:43770184-43786487:+","6",1.47484176713143,2.07498964937633,2.49142943965901,0.0576840500846454,0.779349805035616,-4.57408138279952
"ENSG00000150991",15,"UBC","protein_coding","ensembl_havana","chr12:124911604-124917368:-","12",0.34876614074302,12.0877495069299,1.18179784617915,0.293105391957804,0.818767638892946,-4.57409527290161
"ENSG00000161267",12,"BDH1","protein_coding","ensembl_havana","chr3:197509783-197573323:-","3",-0.595064603510685,3.83703590903718,-1.54307441876321,0.186550752729193,0.791912977946716,-4.57410584767865
"ENSG00000265480",5,"KRT18P55","transcribed_unprocessed_pseudogene","ensembl_havana","chr17:28275986-28317783:-","17",0.402384964449563,4.9092700280528,1.3736459009605,0.230892485795659,0.799768981117095,-4.57411088800808
"ENSG00000114520",11,"SNX4","protein_coding","ensembl_havana","chr3:125446650-125520202:-","3",-0.39182647607615,6.22306312413415,-1.23101865201654,0.275820750881924,0.813662422902039,-4.57411170697133
"ENSG00000172216",6,"CEBPB","protein_coding","ensembl_havana","chr20:50190830-50192668:+","20",-1.25841627053834,2.67393524114175,-2.10102426757324,0.0926279191560045,0.779349805035616,-4.57414172950073
"ENSG00000083307",12,"GRHL2","protein_coding","ensembl_havana","chr8:101492439-101669726:+","8",-2.27483075229302,2.97158116077846,-2.33447960721106,0.0696216760811375,0.779349805035616,-4.57415648355172
"ENSG00000120526",11,"NUDCD1","protein_coding","ensembl_havana","chr8:109240919-109334118:-","8",0.666065564648435,4.46333138930541,1.41705189263705,0.218649553247875,0.796668485748926,-4.57417087868723
"ENSG00000161203",13,"AP2M1","protein_coding","ensembl_havana","chr3:184174689-184184091:+","3",0.213816113902764,7.51661630535234,1.18584835286257,0.291646923776734,0.818767638892946,-4.57417093357989
"ENSG00000140598",15,"EFL1","protein_coding","ensembl_havana","chr15:82130233-82262734:-","15",-0.823048864385424,4.10528568645743,-1.48229107982534,0.201414463952656,0.793566350774118,-4.57417901777591
"ENSG00000154814",14,"OXNAD1","protein_coding","ensembl_havana","chr3:16265160-16350299:+","3",-1.18119547271883,4.49939392440444,-1.51458113022973,0.19337950091477,0.791912977946716,-4.57418763627885
"ENSG00000083817",9,"ZNF416","protein_coding","ensembl_havana","chr19:57571566-57578911:-","19",0.82626959160793,2.72639101136299,1.86535641428554,0.124254975013196,0.779349805035616,-4.57420958418033
"ENSG00000107566",14,"ERLIN1","protein_coding","ensembl_havana","chr10:100150094-100186033:-","10",0.793544629485142,4.12803637758393,1.48306904892719,0.201217101174585,0.793566350774118,-4.57422768906609
"ENSG00000125637",16,"PSD4","protein_coding","ensembl_havana","chr2:113157325-113209396:+","2",0.503769280383762,4.37690488670748,1.50619922121974,0.195434606617671,0.791912977946716,-4.5742333561221
"ENSG00000278053",5,"DDX52","protein_coding","ensembl_havana","chr17:37609739-37643446:-","17",0.616302706107989,6.06602032932901,1.25033471803179,0.269294801170635,0.809073522902435,-4.57424338679394
"ENSG00000125877",13,"ITPA","protein_coding","ensembl_havana","chr20:3208868-3223870:+","20",0.383528707516081,5.43807678343104,1.31042321864822,0.249892373873038,0.802939861296559,-4.57424616861357
"ENSG00000165238",16,"WNK2","protein_coding","ensembl_havana","chr9:93184916-93320572:+","9",1.98976572350769,1.56380377689895,2.59644865472522,0.050960443592357,0.779349805035616,-4.57426305954847
"ENSG00000090020",11,"SLC9A1","protein_coding","ensembl_havana","chr1:27098809-27166981:-","1",0.958071168225397,4.5610008098183,1.42251923551044,0.21715222404988,0.796668485748926,-4.57429257225616
"ENSG00000258056",2,"AC009779.3","lncRNA","havana","chr12:55729104-55730852:+","12",1.48915803282599,2.74964194180702,2.26446367229025,0.0757948027776596,0.779349805035616,-4.57429506847845
"ENSG00000143344",15,"RGL1","protein_coding","ensembl_havana","chr1:183636085-183928531:+","1",-0.468875296739707,5.42076898775219,-1.31220255972728,0.249338133862457,0.802939861296559,-4.57429813256725
"ENSG00000228232",1,"GAPDHP1","processed_pseudogene","havana","chrX:39787132-39788136:-","X",0.302821827866737,7.83066027972874,1.17943590904836,0.293958876005632,0.818767638892946,-4.57430043145878
"ENSG00000142046",15,"TMEM91","protein_coding","ensembl_havana","chr19:41350911-41384083:+","19",1.35397919566589,2.79263624309564,2.2098255544607,0.0810236566099902,0.779349805035616,-4.57430717044835
"ENSG00000197928",10,"ZNF677","protein_coding","ensembl_havana","chr19:53235381-53254898:-","19",-1.43286697576105,3.78806262280306,-1.65764199086671,0.161423489796544,0.78594645125202,-4.57431594492497
"ENSG00000204228",4,"HSD17B8","protein_coding","ensembl_havana","chr6:33204655-33206831:+","6",0.394787310765699,5.28926032650311,1.31091856340252,0.249737965420566,0.802939861296559,-4.57434298941343
"ENSG00000071655",18,"MBD3","protein_coding","ensembl_havana","chr19:1573596-1592865:-","19",1.62849369033932,2.6887299954961,2.67738663555115,0.0463696885279995,0.779349805035616,-4.57434570552425
"ENSG00000185630",19,"PBX1","protein_coding","ensembl_havana","chr1:164555584-164899296:+","1",-0.571975701470722,4.40292209572942,-1.43505365553342,0.213756552258342,0.796668485748926,-4.57434750136004
"ENSG00000159579",14,"RSPRY1","protein_coding","ensembl_havana","chr16:57186137-57240469:+","16",0.488809358158666,5.56060659468781,1.30574329364681,0.251355600103704,0.802974652325358,-4.57435257664616
"ENSG00000104635",14,"SLC39A14","protein_coding","ensembl_havana","chr8:22367249-22434129:+","8",0.23166020683303,7.4944564577026,1.18537625836311,0.291816574682199,0.818767638892946,-4.5743712034493
"ENSG00000122870",12,"BICC1","protein_coding","ensembl_havana","chr10:58512872-58831435:+","10",-0.556581072066791,4.24178156174071,-1.50250915749547,0.196346111218292,0.791912977946716,-4.57437273409728
"ENSG00000174579",4,"MSL2","protein_coding","ensembl_havana","chr3:136148917-136197241:-","3",1.59566775388605,2.20008648149054,2.58796807272015,0.0514699314992437,0.779349805035616,-4.57439188390714
"ENSG00000173267",14,"SNCG","protein_coding","ensembl_havana","chr10:86958599-86963258:+","10",1.83351120288077,-1.12302853781534,2.77796854822062,0.0412940214548151,0.779349805035616,-4.57441555470214
"ENSG00000065457",10,"ADAT1","protein_coding","ensembl_havana","chr16:75596981-75623300:-","16",-2.83946620106204,3.37033490198881,-2.37762767963668,0.0660911422764861,0.779349805035616,-4.57443696665081
"ENSG00000250591",3,"PRSS3P1","unprocessed_pseudogene","havana","chr7:142760415-142763943:+","7",-0.429299063471133,4.79460055935376,-1.36832640294658,0.232437020696769,0.800927124101512,-4.57447251629342
"ENSG00000142856",16,"ITGB3BP","protein_coding","ensembl_havana","chr1:63440770-63593721:-","1",-0.476497833702616,4.44230874926429,-1.44155202649712,0.21201627613697,0.796668485748926,-4.57450157307616
"ENSG00000135297",16,"MTO1","protein_coding","ensembl_havana","chr6:73461578-73509236:+","6",1.13584021005996,4.53009334687106,1.44820017416706,0.210250037757003,0.796668485748926,-4.57450218574734
"ENSG00000115268",9,"RPS15","protein_coding","ensembl_havana","chr19:1438358-1440494:+","19",0.257720832360511,8.10051590377176,1.17460402734958,0.295711820213589,0.81964527238363,-4.57450736730125
"ENSG00000168056",16,"LTBP3","protein_coding","ensembl_havana","chr11:65538805-65558930:-","11",0.750524518008595,4.13291840717706,1.60427640668114,0.172677966606491,0.791262660927729,-4.5745306597923
"ENSG00000164403",14,"SHROOM1","protein_coding","ensembl_havana","chr5:132822141-132830898:-","5",-0.864407582980001,3.77983790808937,-1.69568726680017,0.153853085056054,0.779349805035616,-4.57454115056431
"ENSG00000185875",13,"THNSL1","protein_coding","ensembl_havana","chr10:25016612-25026664:+","10",-1.10426925864198,3.63008588163099,-1.6963513974546,0.153724170013218,0.779349805035616,-4.57454173382045
"ENSG00000128833",13,"MYO5C","protein_coding","ensembl_havana","chr15:52192322-52295804:-","15",1.19635049454647,3.37072579820636,1.92475134768421,0.11534092384638,0.779349805035616,-4.57460716689277
"ENSG00000087266",17,"SH3BP2","protein_coding","ensembl_havana","chr4:2793071-2841098:+","4",1.49275083236839,2.93267129901205,2.0724442792277,0.0959623614735501,0.779349805035616,-4.57465005304773
"ENSG00000100575",14,"TIMM9","protein_coding","ensembl_havana","chr14:58408495-58427531:-","14",0.872698165363909,3.3758431213291,1.66046868074739,0.16084832151199,0.78594645125202,-4.57465523112373
"ENSG00000226742",4,"HSBP1L1","protein_coding","ensembl_havana","chr18:79964582-79970822:+","18",0.558640881226276,3.96909628370595,1.53560046612646,0.188318681043784,0.791912977946716,-4.57469829308647
"ENSG00000177728",17,"TMEM94","protein_coding","ensembl_havana","chr17:75441159-75500452:+","17",-0.473365690937691,4.36823291525932,-1.45729653815348,0.207856394452505,0.79553690332617,-4.57470035782474
"ENSG00000130414",12,"NDUFA10","protein_coding","ensembl_havana","chr2:239892450-240025345:-","2",0.279168884612778,7.33785605576368,1.18865629653045,0.290639698351717,0.818767638892946,-4.57470193948887
"ENSG00000011523",14,"CEP68","protein_coding","ensembl_havana","chr2:65056366-65087004:+","2",0.689582239221483,4.07336957339559,1.4421828690333,0.211848064717445,0.796668485748926,-4.574721385022
"ENSG00000164291",17,"ARSK","protein_coding","ensembl_havana","chr5:95555101-95605102:+","5",1.78482536358397,2.4061221272827,2.76176777945458,0.0420678990927216,0.779349805035616,-4.57472363169844
"ENSG00000123739",11,"PLA2G12A","protein_coding","ensembl_havana","chr4:109709989-109730070:-","4",0.67381265686785,4.60187136867987,1.45020373961312,0.209720535690584,0.796668485748926,-4.57473750662845
"ENSG00000169689",15,"CENPX","protein_coding","ensembl_havana","chr17:82018702-82024107:-","17",-0.898397495886741,5.10468337294505,-1.37290521600752,0.231106961204959,0.799768981117095,-4.57476327328143
"ENSG00000120915",14,"EPHX2","protein_coding","ensembl_havana","chr8:27490781-27545564:+","8",-0.389960450008842,5.07956713392279,-1.33463539513904,0.242448574991933,0.802939861296559,-4.57477269547887
"ENSG00000127580",17,"WDR24","protein_coding","ensembl_havana","chr16:684622-690444:-","16",0.622590582091191,4.37140476287599,1.54171455109249,0.186871201693043,0.791912977946716,-4.57477624945541
"ENSG00000105171",10,"POP4","protein_coding","ensembl_havana","chr19:29606283-29617237:+","19",-0.763557228602895,6.25400371619689,-1.23943592992126,0.272959384558447,0.811615543298986,-4.57479743858662
"ENSG00000009335",18,"UBE3C","protein_coding","ensembl_havana","chr7:157138916-157269370:+","7",-0.674831598713661,4.73034283807483,-1.32641943149798,0.244950882667286,0.802939861296559,-4.57480434898152
"ENSG00000163932",15,"PRKCD","protein_coding","ensembl_havana","chr3:53156009-53192717:+","3",0.646555549443089,4.58171832769519,1.38033228494313,0.228964889258964,0.799768981117095,-4.57480931660773
"ENSG00000127995",17,"CASD1","protein_coding","ensembl_havana","chr7:94509219-94557019:+","7",3.00133043287942,1.98603985626974,2.71161842315359,0.0445680331692476,0.779349805035616,-4.5748329439231
"ENSG00000170113",16,"NIPA1","protein_coding","ensembl_havana","chr15:22773063-22829789:+","15",2.77507020878897,2.66846772946875,2.34377984407157,0.0688436730947544,0.779349805035616,-4.57485978477041
"ENSG00000149311",18,"ATM","protein_coding","ensembl_havana","chr11:108222484-108369102:+","11",1.25151972452347,2.98292628518861,1.84740848989304,0.127087329904988,0.779349805035616,-4.57486316798354
"ENSG00000113838",13,"TBCCD1","protein_coding","ensembl_havana","chr3:186546067-186570543:-","3",-0.784523669074757,4.25449738336234,-1.4668397757666,0.205373524800201,0.793917528284441,-4.57486388248006
"ENSG00000183844",17,"FAM3B","protein_coding","ensembl_havana","chr21:41304212-41357727:+","21",0.214023331839929,7.65322167974894,1.17874834374427,0.294207745886488,0.818767638892946,-4.57486645419296
"ENSG00000106635",8,"BCL7B","protein_coding","ensembl_havana","chr7:73536356-73557690:-","7",0.565604555889239,5.15050085854063,1.3157706435404,0.24823018414959,0.802939861296559,-4.57489600622588
"ENSG00000228078",1,"HLA-U","unprocessed_pseudogene","havana","chr6:29934101-29934286:+","6",0.733290244932919,1.76585529358403,1.58498373858069,0.176936828627719,0.791912977946716,-4.57492502885744
"ENSG00000043514",17,"TRIT1","protein_coding","ensembl_havana","chr1:39838110-39883511:-","1",1.02254323422293,2.55054585944521,1.97636318691381,0.108137950873968,0.779349805035616,-4.57493535711249
"ENSG00000184517",12,"ZFP1","protein_coding","ensembl_havana","chr16:75148494-75172236:+","16",1.1290512305623,3.70397294426547,1.67344017654791,0.1582352753212,0.784939401266701,-4.5749475365195
"ENSG00000152404",15,"CWF19L2","protein_coding","ensembl_havana","chr11:107326345-107457844:-","11",-1.57506522867688,3.77856378621603,-1.7335540441743,0.146675059778126,0.779349805035616,-4.57497317713234
"ENSG00000075413",18,"MARK3","protein_coding","ensembl_havana","chr14:103385392-103503831:+","14",-0.399735190051366,5.62787939032739,-1.2666073130526,0.263907348253236,0.808644280550933,-4.57499059471261
"ENSG00000162840",4,"MT2P1","processed_pseudogene","havana","chr4:68376323-68376505:+","4",1.26125602483735,2.53447034777409,2.16328206519497,0.0857848139030478,0.779349805035616,-4.57500096754919
"ENSG00000134077",16,"THUMPD3","protein_coding","ensembl_havana","chr3:9362971-9386791:+","3",-0.526372371715254,5.543868146231,-1.29802732162257,0.253785528964824,0.803959543095747,-4.57502179674932
"ENSG00000149743",14,"TRPT1","protein_coding","ensembl_havana","chr11:64223799-64226254:-","11",0.487257668768244,5.04689967457245,1.34080843534379,0.24058429762743,0.802939861296559,-4.57502206000604
"ENSG00000247626",5,"MARS2","protein_coding","ensembl_havana","chr2:197705369-197708395:+","2",1.19006722396805,2.84520117664281,2.20921909286436,0.0810838342583868,0.779349805035616,-4.57502761789957
"ENSG00000203880",12,"PCMTD2","protein_coding","ensembl_havana","chr20:64255695-64287821:+","20",-0.42863015930231,5.07188527712519,-1.32358549256833,0.245819611124798,0.802939861296559,-4.57503533322928
"ENSG00000104953",20,"TLE6","protein_coding","ensembl_havana","chr19:2977538-2995179:+","19",-1.58802794032884,2.47753320622006,-2.06510671003715,0.0968388843118107,0.779349805035616,-4.57505282900846
"ENSG00000204316",13,"MRPL38","protein_coding","ensembl_havana","chr17:75898644-75905093:-","17",0.28351575525927,6.03662634616995,1.24425949438903,0.271331922118873,0.809825300944988,-4.57506267213298
"ENSG00000100814",18,"CCNB1IP1","protein_coding","ensembl_havana","chr14:20311368-20333312:-","14",1.05508377701582,3.60971741889478,1.63663431214563,0.165763382459182,0.789324736136511,-4.57507375279623
"ENSG00000115290",10,"GRB14","protein_coding","ensembl_havana","chr2:164492417-164621482:-","2",-1.14588684548825,3.80896302872619,-1.6406515143176,0.164924518207226,0.789324736136511,-4.57510099447545
"ENSG00000143486",16,"EIF2D","protein_coding","ensembl_havana","chr1:206571292-206612465:-","1",-0.953521133794454,3.48859259802941,-1.72385879096007,0.148479828524957,0.779349805035616,-4.57511275621091
"ENSG00000080200",10,"CRYBG3","protein_coding","ensembl_havana","chr3:97822011-97944984:+","3",1.5941582112747,2.84615956154498,2.11223704126358,0.0913536341143917,0.779349805035616,-4.57513593334617
"ENSG00000135686",13,"KLHL36","protein_coding","ensembl_havana","chr16:84648511-84667686:+","16",-0.458794344038904,5.00364951604545,-1.36838599091503,0.232419664980323,0.800927124101512,-4.57514799243772
"ENSG00000188612",12,"SUMO2","protein_coding","ensembl_havana","chr17:75165586-75182959:-","17",0.241375607188893,7.52957996947434,1.17856707971599,0.294273387355148,0.818767638892946,-4.57515435185226
"ENSG00000163346",17,"PBXIP1","protein_coding","ensembl_havana","chr1:154944076-154956123:-","1",-0.366276928398863,6.80840352548206,-1.20409777496265,0.285156557690723,0.818767638892946,-4.57517430102279
"ENSG00000108433",17,"GOSR2","protein_coding","ensembl_havana","chr17:46923075-46975524:+","17",-0.385462393892854,5.81460284078543,-1.25322975893136,0.268328991530594,0.809073522902435,-4.57519196521268
"ENSG00000100726",15,"TELO2","protein_coding","ensembl_havana","chr16:1493344-1510457:+","16",-1.21504999648372,3.95833426912359,-1.60174768866907,0.173230315176742,0.791262660927729,-4.57519733224295
"ENSG00000196684",12,"HSH2D","protein_coding","ensembl_havana","chr19:16134028-16158575:+","19",1.16742998032051,3.66726820163114,1.6033510779297,0.172879882434852,0.791262660927729,-4.57521135013287
"ENSG00000189042",13,"ZNF567","protein_coding","ensembl_havana","chr19:36687612-36727701:+","19",-0.997497292504269,3.13803483578906,-1.84731138705024,0.127102834340871,0.779349805035616,-4.57522409683722
"ENSG00000197150",12,"ABCB8","protein_coding","ensembl_havana","chr7:151028422-151047782:+","7",0.939304426744286,3.69725065594914,1.61103174560387,0.171210995188931,0.791262660927729,-4.57522459616314
"ENSG00000161133",16,"USP41","protein_coding","ensembl_havana","chr22:20350578-20390758:-","22",3.77752327987706,1.22233038991854,3.71255869464109,0.0151849529752727,0.779349805035616,-4.5752294956581
"ENSG00000131931",8,"THAP1","protein_coding","ensembl_havana","chr8:42836674-42843325:-","8",-3.83860507296256,3.30267882499869,-3.24496298969876,0.0246159366813494,0.779349805035616,-4.57526897212556
"ENSG00000237765",7,"FAM200B","protein_coding","ensembl_havana","chr4:15681662-15705565:+","4",-0.585720361332142,3.80036430018547,-1.57893729399996,0.178292959087957,0.791912977946716,-4.57528105841818
"ENSG00000073756",12,"PTGS2","protein_coding","ensembl_havana","chr1:186671791-186680423:-","1",-1.04722870800075,5.00037379319198,-1.30719387716551,0.250901207761627,0.802974652325358,-4.57528538693849
"ENSG00000163689",20,"C3orf67","protein_coding","ensembl_havana","chr3:58717365-59050084:-","3",1.22758778136836,2.70928069699085,2.00445278177098,0.104417936014768,0.779349805035616,-4.57528794298314
"ENSG00000117593",12,"DARS2","protein_coding","ensembl_havana","chr1:173824653-173858808:+","1",-2.45083805752292,3.97424210012542,-1.88439184786309,0.121322507536883,0.779349805035616,-4.57530435811807
"ENSG00000198105",15,"ZNF248","protein_coding","ensembl_havana","chr10:37776526-37858106:-","10",-1.08744564231343,3.26092719320745,-1.75674553685662,0.142448155278748,0.779349805035616,-4.57531031537304
"ENSG00000145246",14,"ATP10D","protein_coding","ensembl_havana","chr4:47485275-47593486:+","4",-3.09759642282151,3.17209420699328,-2.71145668065726,0.0445763603092256,0.779349805035616,-4.57531113417045
"ENSG00000095951",17,"HIVEP1","protein_coding","ensembl_havana","chr6:12008762-12164999:+","6",2.89210331748529,3.24873941736884,2.67026208880849,0.0467547697689257,0.779349805035616,-4.57531899512118
"ENSG00000177000",13,"MTHFR","protein_coding","ensembl_havana","chr1:11785723-11806455:-","1",0.852119874381031,3.58040040955012,1.69934789378695,0.153143876543685,0.779349805035616,-4.5753279192573
"ENSG00000264350",1,"SNRPGP2","processed_pseudogene","havana","chr18:54406889-54407114:-","18",0.4595092214538,4.58639688940506,1.39169652962859,0.225723796436898,0.79888849439906,-4.57536311680545
"ENSG00000081377",17,"CDC14B","protein_coding","ensembl_havana","chr9:96490241-96619843:-","9",0.872100310054552,3.45362980105108,1.62736657619673,0.167715007386401,0.789917411146149,-4.57536533256968
"ENSG00000177917",11,"ARL6IP6","protein_coding","ensembl_havana","chr2:152717893-152762396:+","2",0.689224538741348,4.16774180555093,1.45720940587751,0.20787919712882,0.79553690332617,-4.57539955398338
"ENSG00000133961",20,"NUMB","protein_coding","ensembl_havana","chr14:73275107-73458617:-","14",-0.317070254569008,6.35611024350265,-1.20987422033999,0.283129532940847,0.81784039013311,-4.57539956407273
"ENSG00000184216",14,"IRAK1","protein_coding","ensembl_havana","chrX:154010506-154019902:-","X",0.709709939811485,4.51153646688542,1.4094264112852,0.220754473607864,0.796668485748926,-4.57541208884297
"ENSG00000105656",13,"ELL","protein_coding","ensembl_havana","chr19:18442663-18522116:-","19",-1.95740767026551,3.20297417248682,-2.00336630663879,0.104559284769587,0.779349805035616,-4.57544296062194
"ENSG00000142751",15,"GPN2","protein_coding","ensembl_havana","chr1:26876132-26890283:-","1",0.842843782245241,4.74806744426647,1.36706898581653,0.232803545248433,0.800995982582769,-4.57545153324801
"ENSG00000187764",11,"SEMA4D","protein_coding","ensembl_havana","chr9:89360787-89498130:-","9",0.981723657945444,2.77421363712168,2.00694850521038,0.104094009446424,0.779349805035616,-4.57547318017811
"ENSG00000174109",5,"C16orf91","protein_coding","ensembl_havana","chr16:1419752-1420756:-","16",1.39147846263911,2.6597065501653,2.39025301199325,0.0650953855209427,0.779349805035616,-4.57549164157566
"ENSG00000148291",10,"SURF2","protein_coding","ensembl_havana","chr9:133356550-133361158:+","9",0.765205120977088,4.53142441576643,1.44859317322162,0.21014607426101,0.796668485748926,-4.57549270542936
"ENSG00000140398",14,"NEIL1","protein_coding","ensembl_havana","chr15:75346955-75357115:+","15",-2.53595162073462,2.71590035631885,-2.59693653846059,0.0509313033673121,0.779349805035616,-4.5755085213582
"ENSG00000102543",14,"CDADC1","protein_coding","ensembl_havana","chr13:49247925-49293485:+","13",1.30436238048464,2.88245895542231,2.06574971977216,0.0967617333607937,0.779349805035616,-4.57551427433758
"ENSG00000162543",6,"UBXN10","protein_coding","ensembl_havana","chr1:20186096-20196050:+","1",1.3669185471033,3.24215870667186,1.74558365431695,0.144466786763418,0.779349805035616,-4.57551670080141
"ENSG00000135486",18,"HNRNPA1","protein_coding","ensembl_havana","chr12:54280193-54287088:+","12",-0.194094585455117,7.69287461479365,-1.17438239294468,0.295792450534049,0.819665341618854,-4.57552411982652
"ENSG00000159069",14,"FBXW5","protein_coding","ensembl_havana","chr9:136940435-136944738:-","9",0.32467801820019,7.40602841102207,1.18069194354053,0.293504731689638,0.818767638892946,-4.57555260497579
"ENSG00000173153",16,"ESRRA","protein_coding","ensembl_havana","chr11:64305497-64316743:+","11",1.4797439058759,2.60313907365925,2.42336862798917,0.0625606395997674,0.779349805035616,-4.57555574516348
"ENSG00000183778",17,"B3GALT5","protein_coding","ensembl_havana","chr21:39556442-39673137:+","21",2.27885908592248,3.04795416805875,2.4594925184541,0.0599182971800571,0.779349805035616,-4.57558069068332
"ENSG00000132275",11,"RRP8","protein_coding","ensembl_havana","chr11:6595072-6603616:-","11",0.421790533282375,4.93190660893883,1.33945409822751,0.240992153221145,0.802939861296559,-4.57559537974407
"ENSG00000180694",14,"TMEM64","protein_coding","ensembl_havana","chr8:90621995-90791632:-","8",-4.0737771482316,2.29051742328284,-3.85872932535393,0.0131482713874519,0.779349805035616,-4.57560074398996
"ENSG00000174607",11,"UGT8","protein_coding","ensembl_havana","chr4:114598770-114678225:+","4",-3.01114700727123,2.6085930358391,-2.62242501074448,0.0494343115209661,0.779349805035616,-4.57565725328776
"ENSG00000172575",12,"RASGRP1","protein_coding","ensembl_havana","chr15:38488103-38565575:-","15",1.60049610397453,2.98876479991593,2.03134920803651,0.100982345468792,0.779349805035616,-4.57566273871668
"ENSG00000249245",2,"NCOA4P3","processed_pseudogene","havana","chr4:145624159-145626035:-","4",-1.18805547369748,2.45928034843974,-2.21068560416947,0.080938398523424,0.779349805035616,-4.57567911858047
"ENSG00000237758",1,"BANF1P3","processed_pseudogene","havana","chr2:230725143-230725403:-","2",0.569572205036628,4.26673498945274,1.48750296533667,0.200095852456418,0.793048940079237,-4.57569839991958
"ENSG00000170075",9,"GPR37L1","protein_coding","ensembl_havana","chr1:202122917-202133592:+","1",-1.05906615745861,2.49704109714895,-1.88497522025012,0.121233782030261,0.779349805035616,-4.5757068251342
"ENSG00000070961",15,"ATP2B1","protein_coding","ensembl_havana","chr12:89588049-89709300:-","12",0.947204409571239,4.62224170118726,1.46179996352315,0.20668113217824,0.79553690332617,-4.57572931001722
"ENSG00000196357",12,"ZNF565","protein_coding","ensembl_havana","chr19:36182276-36246257:-","19",0.579519970226932,3.63128760344412,1.50986466709232,0.19453328202689,0.791912977946716,-4.57573078915294
"ENSG00000214078",12,"CPNE1","protein_coding","ensembl_havana","chr20:35626031-35664956:-","20",-0.217859552848975,7.24819482381034,-1.18297473511137,0.292680955072745,0.818767638892946,-4.5757400145996
"ENSG00000149196",16,"HIKESHI","protein_coding","ensembl_havana","chr11:86302211-86345943:+","11",-0.757816323480098,3.70331285294915,-1.56960740025858,0.180405781927063,0.791912977946716,-4.57575505775732
"ENSG00000138095",19,"LRPPRC","protein_coding","ensembl_havana","chr2:43886224-43995989:-","2",-0.475032115285822,5.01861670517075,-1.32674082566162,0.244852542970815,0.802939861296559,-4.57577467564448
"ENSG00000124172",10,"ATP5F1E","protein_coding","ensembl_havana","chr20:59025475-59032345:-","20",0.233472603826999,7.47753269144676,1.17720047102946,0.294768702747232,0.818794964368649,-4.57578829896002
"ENSG00000238132",2,"CASC4P1","processed_pseudogene","havana","chr13:19563589-19564900:-","13",-0.489794498482737,4.44645333777539,-1.44284612249327,0.211671349931521,0.796668485748926,-4.5757982899729
"ENSG00000178202",13,"POGLUT3","protein_coding","ensembl_havana","chr11:108472112-108498384:-","11",-1.09180923010752,3.07533745970892,-1.75850432662364,0.142132716277016,0.779349805035616,-4.57583316121322
"ENSG00000173757",10,"STAT5B","protein_coding","ensembl_havana","chr17:42199177-42276707:-","17",-0.83230673271339,3.22154220966886,-1.81390735748135,0.132554278530413,0.779349805035616,-4.57584249824393
