"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","gene_version","gene_name","gene_biotype","gene_source","location","chromosome"
665.565995964225,0.00705377761632128,0.153316122079133,0.851240362624949,0.998886545738016,"ENSG00000068028",17,"RASSF1","protein_coding","ensembl_havana","chr3:50329782-50340980:-","3"
15.8141840215482,0.00932733052820937,0.216080591175818,0.630389422735075,NA,"ENSG00000281358",1,"RASSF1-AS1","lncRNA","havana","chr3:50337511-50338300:+","3"
30.1032245169302,0.0169794943783808,0.229459911823461,0.413236135746991,NA,"ENSG00000004838",14,"ZMYND10","protein_coding","ensembl_havana","chr3:50341110-50345732:-","3"
767.062239190645,0.0337818475674172,0.147438761726957,0.447776537947899,0.962525570390459,"ENSG00000114388",14,"NPRL2","protein_coding","ensembl_havana","chr3:50347330-50350826:-","3"
548.259096909368,-0.00380037557020504,0.139932811744597,0.92666420896568,0.998886545738016,"ENSG00000114395",10,"CYB561D2","protein_coding","ensembl_havana","chr3:50350695-50358460:+","3"
2251.8420656217,-0.032260629979435,0.135715222244441,0.481734270139821,0.97968964313645,"ENSG00000126062",4,"TMEM115","protein_coding","ensembl_havana","chr3:50354750-50359521:-","3"
7.496536130272,0.00377865623835344,0.22815892575966,0.835025019689262,NA,"ENSG00000007402",11,"CACNA2D2","protein_coding","ensembl_havana","chr3:50362799-50504244:-","3"
17.3093528700223,-0.00612370321961115,0.226902942966995,0.739647224417156,NA,"ENSG00000271858",5,"Z84492.1","lncRNA","havana","chr3:50365334-50368197:+","3"
229.456326739041,0.0177302031005301,0.176176006078727,0.548647002274419,0.996182353729448,"ENSG00000088543",15,"C3orf18","protein_coding","ensembl_havana","chr3:50558025-50571027:-","3"
686.108054547493,-0.109947578632176,0.255819902413824,0.0359435439193308,0.524835709595818,"ENSG00000114735",9,"HEMK1","protein_coding","ensembl_havana","chr3:50569152-50596168:+","3"
303.768585285802,0.0759324999858133,0.263193835182795,0.0537650539713722,0.600376436013657,"ENSG00000114737",15,"CISH","protein_coding","ensembl_havana","chr3:50606490-50611831:-","3"
853.684453076773,-0.0539959282105251,0.181955826345578,0.208120273133055,0.851830171664422,"ENSG00000114738",11,"MAPKAPK3","protein_coding","ensembl_havana","chr3:50611520-50649291:+","3"
9.34784915149189,-0.00745658867866387,0.286169152268843,0.68363766796875,NA,"ENSG00000273356",1,"LINC02019","lncRNA","havana","chr3:50669989-50672048:+","3"
33.0342556705848,0.0331541594071732,0.309751036309007,0.177471417722554,NA,"ENSG00000088538",13,"DOCK3","protein_coding","ensembl_havana","chr3:50674927-51384198:+","3"
343.120566684492,-0.0117618086756082,0.153441832306029,0.757715653030491,0.998886545738016,"ENSG00000213587",3,"AC126120.1","processed_pseudogene","havana","chr3:50719482-50719951:-","3"
418.175465066314,-0.0514716819565301,0.188833493364701,0.193632748429842,0.842061918094125,"ENSG00000145050",19,"MANF","protein_coding","ensembl_havana","chr3:51385291-51389397:+","3"
185.278580254398,-0.0427989674087315,0.223155165716856,0.15269667009696,0.794803204706606,"ENSG00000259956",2,"RBM15B","protein_coding","havana","chr3:51391285-51397908:+","3"
515.255512097543,-0.0477073205916185,0.203783100642427,0.163302355663585,0.805146119944278,"ENSG00000145041",15,"DCAF1","protein_coding","ensembl_havana","chr3:51395867-51500002:-","3"
620.498620308605,-0.00054397164848118,0.14728919635292,0.988959565671288,0.998886545738016,"ENSG00000164080",13,"RAD54L2","protein_coding","ensembl_havana","chr3:51541144-51668667:+","3"
2777.16457784673,0.153534390121704,0.20808695162965,0.0376178943075092,0.526665133021408,"ENSG00000164081",12,"TEX264","protein_coding","ensembl_havana","chr3:51662693-51704323:+","3"
375.996076415839,-0.0330345249189235,0.168817249967297,0.388119094373199,0.94782554560654,"ENSG00000114767",7,"RRP9","protein_coding","ensembl_havana","chr3:51933429-51941904:-","3"
620.885558133552,0.0788402665621743,0.199995377676265,0.110597392264308,0.737411516746705,"ENSG00000041880",14,"PARP3","protein_coding","ensembl_havana","chr3:51942345-51948867:+","3"
576.396142234081,0.0197795479299691,0.149444939691713,0.627721417333266,0.998886545738016,"ENSG00000090097",21,"PCBP4","protein_coding","ensembl_havana","chr3:51957454-51974016:-","3"
1453.96973393745,0.0664024717765343,0.167277889384789,0.194107075182976,0.842365414095865,"ENSG00000114779",19,"ABHD14B","protein_coding","ensembl_havana","chr3:51968510-51983409:-","3"
204.423318545045,0.0254568243817952,0.167753953957594,0.47821417097157,0.977899652952051,"ENSG00000248487",9,"ABHD14A","protein_coding","ensembl_havana","chr3:51971426-51981199:+","3"
181.591176772064,0.0265354883201669,0.169995142584527,0.452872116530642,0.965775252033718,"ENSG00000243989",9,"ACY1","protein_coding","ensembl_havana","chr3:51983340-51989197:+","3"
2461.6624567294,0.039936690710183,0.135147283892635,0.400254750320564,0.949689072813465,"ENSG00000162244",12,"RPL29","protein_coding","ensembl_havana","chr3:51993522-51995895:-","3"
74.7020811286861,-1.67886124779454,3.03184321356266,0.000593241956107856,0.0822491793205773,"ENSG00000164087",8,"POC1A","protein_coding","ensembl_havana","chr3:52075226-52154690:-","3"
1754.74976298256,-0.0423192139915237,0.132839981641749,0.379148868105465,0.945613484560171,"ENSG00000023330",15,"ALAS1","protein_coding","ensembl_havana","chr3:52198086-52214327:+","3"
724.83599018388,0.0814097800520539,0.184982249748037,0.129225152669389,0.768708501626788,"ENSG00000247596",9,"TWF2","protein_coding","ensembl_havana","chr3:52228612-52239158:-","3"
15.3462499461348,0.0155079277953724,0.289518125788991,0.432660064518294,NA,"ENSG00000243224",1,"AC006252.1","lncRNA","havana","chr3:52239258-52241097:+","3"
250.691656123355,-0.0284248570840364,0.170980171879462,0.425317264385574,0.958236314301418,"ENSG00000164088",18,"PPM1M","protein_coding","ensembl_havana","chr3:52245759-52250599:+","3"
345.893203078239,-0.0631904089483307,0.193476999032849,0.149345226522562,0.790790633406689,"ENSG00000164091",12,"WDR82","protein_coding","ensembl_havana","chr3:52254434-52288020:-","3"
174.418991039157,-0.0177861395392932,0.17741922882867,0.540352182497374,0.996182353729448,"ENSG00000168237",18,"GLYCTK","protein_coding","ensembl_havana","chr3:52287089-52295257:+","3"
31.7427978142797,0.0271026796605281,0.333944165607936,0.23593905844464,NA,"ENSG00000114841",17,"DNAH1","protein_coding","ensembl_havana","chr3:52316319-52400491:+","3"
74.4363896405877,-0.016794678415945,0.186099687158698,0.512509508269628,0.988967694617783,"ENSG00000239557",1,"AC092045.1","processed_pseudogene","havana","chr3:52373652-52374882:+","3"
232.037095178901,0.00338546414354853,0.159006305970549,0.923048732050609,0.998886545738016,"ENSG00000163930",10,"BAP1","protein_coding","ensembl_havana","chr3:52401008-52410008:-","3"
157.219640058317,-0.00729361706170591,0.165337242070908,0.821808509109898,0.998886545738016,"ENSG00000010318",21,"PHF7","protein_coding","ensembl_havana","chr3:52410660-52423641:+","3"
37.0406453822241,0.00910184152907386,0.191310383529938,0.680728984598984,0.998886545738016,"ENSG00000114854",8,"TNNC1","protein_coding","ensembl_havana","chr3:52451100-52454041:-","3"
628.107263412574,-0.0110431850322426,0.144610823891672,0.786151576164315,0.998886545738016,"ENSG00000010322",16,"NISCH","protein_coding","ensembl_havana","chr3:52455118-52493068:+","3"
34.6757958240462,0.0283671640250675,0.298557965747274,0.220933924519414,0.860297232473553,"ENSG00000168268",11,"NT5DC2","protein_coding","ensembl_havana","chr3:52524385-52535054:-","3"
68.720094844789,0.00974036290907709,0.181323744818385,0.698683213161853,0.998886545738016,"ENSG00000168273",8,"SMIM4","protein_coding","ensembl_havana","chr3:52534013-52579237:+","3"
938.953469015869,-0.00446348411997571,0.145030940106501,0.911291534183752,0.998886545738016,"ENSG00000163939",18,"PBRM1","protein_coding","ensembl_havana","chr3:52545352-52685917:-","3"
1971.4803773031,-0.150772945864402,0.275366022216772,0.0214109441594406,0.426482860689397,"ENSG00000163938",17,"GNL3","protein_coding","ensembl_havana","chr3:52681156-52694497:+","3"
1328.62492410423,-0.0192601766968785,0.136892498776093,0.657150855140983,0.998886545738016,"ENSG00000016864",18,"GLT8D1","protein_coding","ensembl_havana","chr3:52694488-52706032:-","3"
4819.81634782968,0.0673583628345932,0.130213825913154,0.205276695972162,0.849815622403297,"ENSG00000114902",14,"SPCS1","protein_coding","ensembl_havana","chr3:52704955-52711148:+","3"
665.44435031686,-0.0369011179274118,0.156855816686524,0.394651778152019,0.949368287757623,"ENSG00000114904",13,"NEK4","protein_coding","ensembl_havana","chr3:52708444-52770946:-","3"
6.11909309109999,-0.00575582745971009,0.239317054695082,0.751458817158072,NA,"ENSG00000271137",1,"AC006254.3","processed_pseudogene","havana","chr3:52753526-52754690:+","3"
131.663517901099,0.018593727196141,0.184949552557329,0.48453633011147,0.980042679830139,"ENSG00000213533",12,"STIMATE","protein_coding","ensembl_havana","chr3:52836219-52897548:-","3"
98.2051912713587,-0.00692442203471615,0.184493188481909,0.767881776647635,0.998886545738016,"ENSG00000163935",14,"SFMBT1","protein_coding","ensembl_havana","chr3:52903572-53046750:-","3"
21.6519282010277,-0.0142081061381487,0.242198726896317,0.470565601258581,NA,"ENSG00000280417",1,"AC096887.2","TEC","havana","chr3:53046166-53048122:+","3"
9.25338573918933,-0.0056928810758539,0.225077447761225,0.757262113449428,NA,"ENSG00000242142",1,"SERBP1P3","processed_pseudogene","havana","chr3:53064283-53065091:-","3"
584.04504674631,-0.0123306864123672,0.150173414111831,0.7536553936273,0.998886545738016,"ENSG00000163933",10,"RFT1","protein_coding","ensembl_havana","chr3:53088483-53130453:-","3"
582.470849447867,0.0143783791999084,0.154063947628212,0.707580542910585,0.998886545738016,"ENSG00000163932",15,"PRKCD","protein_coding","ensembl_havana","chr3:53156009-53192717:+","3"
4083.18998121902,0.0583911054916394,0.129688501397887,0.256132773072854,0.882260078409544,"ENSG00000163931",16,"TKT","protein_coding","ensembl_havana","chr3:53224712-53256052:-","3"
2013.11763589685,0.0375279877610193,0.138734863410445,0.420997230371088,0.957949986494368,"ENSG00000272886",6,"DCP1A","protein_coding","ensembl_havana","chr3:53283429-53347586:-","3"
105.434177487997,-0.0175302775876308,0.186731292563023,0.495416061743301,0.984434669021065,"ENSG00000157388",19,"CACNA1D","protein_coding","ensembl_havana","chr3:53328963-53813733:+","3"
1696.4892692109,0.0499178214138134,0.139281136587904,0.312200156155364,0.916699263292842,"ENSG00000016391",11,"CHDH","protein_coding","ensembl_havana","chr3:53812335-53846419:-","3"
582.650413980354,0.0630183558423806,0.173460711596095,0.19716175513024,0.845850507686505,"ENSG00000056736",10,"IL17RB","protein_coding","ensembl_havana","chr3:53846568-53865794:+","3"
17.2306576464501,-0.00400983246380458,0.231592517177445,0.824668206794701,NA,"ENSG00000271976",1,"AC012467.2","lncRNA","havana","chr3:53858994-53861576:-","3"
781.473554523933,-0.0680782338841913,0.179049322670353,0.170428347889526,0.814785986854568,"ENSG00000113812",14,"ACTR8","protein_coding","ensembl_havana","chr3:53867066-53882152:-","3"
3008.48998178688,0.114334163567506,0.17293676415663,0.0752907122215358,0.669056033838296,"ENSG00000113811",11,"SELENOK","protein_coding","ensembl_havana","chr3:53884417-53891962:-","3"
189.312429137622,0.00566607754739809,0.161594669117287,0.867755391360771,0.998886545738016,"ENSG00000229806",1,"RPS15P5","processed_pseudogene","havana","chr3:54626215-54626646:+","3"
29.0361640822101,-0.00188290813005085,0.216770680963559,0.918337625818155,NA,"ENSG00000114251",14,"WNT5A","protein_coding","ensembl_havana","chr3:55465715-55490539:-","3"
67.1207743377423,3.87978466612717,3.38776347114888,0.000106670528862597,0.0414918726573041,"ENSG00000187672",13,"ERC2","protein_coding","ensembl_havana","chr3:55508311-56468467:-","3"
310.081909496089,0.0284308500528581,0.164327353000169,0.45751854010686,0.966746961991302,"ENSG00000180376",17,"CCDC66","protein_coding","ensembl_havana","chr3:56557161-56621837:+","3"
293.624959354627,-0.100759548218309,0.241055058186174,0.0470162528805734,0.574492660634092,"ENSG00000163946",13,"TASOR","protein_coding","ensembl_havana","chr3:56620133-56683237:-","3"
736.172572690637,-0.0468684569407498,0.169164877274361,0.282664693259687,0.897547228722303,"ENSG00000163947",11,"ARHGEF3","protein_coding","ensembl_havana","chr3:56727418-57079329:-","3"
42.9443824383144,0.05705336793863,0.466646947636608,0.0796042929815085,0.676570581767806,"ENSG00000186451",2,"SPATA12","protein_coding","ensembl_havana","chr3:57060664-57075432:+","3"
128.302150977943,0.0174064826045779,0.171485456624037,0.581622433653812,0.998886545738016,"ENSG00000144730",18,"IL17RD","protein_coding","ensembl_havana","chr3:57089982-57170306:-","3"
14.6359546628772,-0.00796812690775244,0.266730631730818,0.664201106585673,NA,"ENSG00000163666",10,"HESX1","protein_coding","ensembl_havana","chr3:57197838-57227606:-","3"
693.107841705867,0.0405984350526642,0.154317133623344,0.36751972158713,0.941489164739046,"ENSG00000157500",12,"APPL1","protein_coding","ensembl_havana","chr3:57227726-57278105:+","3"
16.2715196808613,-0.0373271404997145,0.421395136333191,0.153670414645718,NA,"ENSG00000239388",9,"ASB14","protein_coding","ensembl_havana","chr3:57268342-57292685:-","3"
102.261148566501,2.84066066306595e-05,0.170592323804292,0.999221488755209,0.999872158364869,"ENSG00000239831",1,"RNF7P1","processed_pseudogene","havana","chr3:57519669-57520010:-","3"
15.5610449607171,0.0118037050648259,0.273285026896461,0.534105354370734,NA,"ENSG00000287502",1,"AC092418.3","lncRNA","havana_tagene","chr3:57555581-57556054:-","3"
591.170093475248,-0.134795639303396,0.248386707110232,0.033809338140379,0.512027720372608,"ENSG00000174840",9,"PDE12","protein_coding","ensembl_havana","chr3:57556274-57566848:+","3"
5780.51409017724,0.00794803065119454,0.10625194539957,0.858597602882416,0.998886545738016,"ENSG00000168374",11,"ARF4","protein_coding","ensembl_havana","chr3:57571363-57598220:-","3"
10.1165542438842,-0.016305426824695,0.28145297871183,0.413535809659649,NA,"ENSG00000272146",6,"ARF4-AS1","lncRNA","havana","chr3:57597531-57600927:+","3"
305.461844011,-0.0194371828032599,0.161930562496718,0.593868153654879,0.998886545738016,"ENSG00000174839",13,"DENND6A","protein_coding","ensembl_havana","chr3:57625454-57693077:-","3"
989.469461690791,-0.0234599073164706,0.146596759902452,0.578793158825325,0.998886545738016,"ENSG00000163681",16,"SLMAP","protein_coding","ensembl_havana","chr3:57755450-57930003:+","3"
611.373118694944,-0.00649957693046433,0.141217052586043,0.874444902199837,0.998886545738016,"ENSG00000213509",4,"PPIAP16","processed_pseudogene","havana","chr3:57941818-57942304:+","3"
2375.11174679719,-0.257446988895682,0.270203059738316,0.0090081745495716,0.281270273760316,"ENSG00000136068",15,"FLNB","protein_coding","ensembl_havana","chr3:58008400-58172251:+","3"
142.246204309397,-0.0031017969882212,0.167663750132291,0.919721498241063,0.998886545738016,"ENSG00000163686",15,"ABHD6","protein_coding","ensembl_havana","chr3:58237532-58295693:+","3"
43.6958172510187,-0.00924627406406138,0.189842010913095,0.680850433561618,0.998886545738016,"ENSG00000163684",11,"RPP14","protein_coding","ensembl_havana","chr3:58306247-58324695:+","3"
732.908477661941,0.00471271461064181,0.133741672184293,0.911736152602286,0.998886545738016,"ENSG00000168297",16,"PXK","protein_coding","ensembl_havana","chr3:58332880-58426127:+","3"
1358.24020231418,0.0425558820214716,0.15087650848799,0.357533809946484,0.940031333665532,"ENSG00000168291",13,"PDHB","protein_coding","ensembl_havana","chr3:58427630-58433857:-","3"
142.946507359157,0.00245906815521382,0.171113081880918,0.932192350032218,0.998886545738016,"ENSG00000168301",13,"KCTD6","protein_coding","ensembl_havana","chr3:58492096-58502360:+","3"
4.51845430754808,-0.0227272653198682,0.379447214972856,0.289843837790605,NA,"ENSG00000168306",13,"ACOX2","protein_coding","ensembl_havana","chr3:58505136-58537283:-","3"
63.8203044630568,0.0144122381038038,0.218829728414803,0.481817556165168,0.97968964313645,"ENSG00000168309",18,"FAM107A","protein_coding","ensembl_havana","chr3:58564117-58627610:-","3"
45.8063690962421,0.0255165184152839,0.261908918868163,0.258103811173738,0.883382379204724,"ENSG00000198643",7,"FAM3D","protein_coding","ensembl_havana","chr3:58633946-58666834:-","3"
149.515151538269,0.0456040288665123,0.1986069643454,0.184015263574149,0.833780567830114,"ENSG00000163689",20,"C3orf67","protein_coding","ensembl_havana","chr3:58717365-59050084:-","3"
422.987947005243,-0.0129743098195802,0.159019815798937,0.719993644160394,0.998886545738016,"ENSG00000189283",10,"FHIT","protein_coding","ensembl_havana","chr3:59747277-61251459:-","3"
240.212919333595,-0.0528380311888393,0.192772530235108,0.176510571177529,0.823892509399645,"ENSG00000144724",20,"PTPRG","protein_coding","havana","chr3:61561569-62297609:+","3"
300.559045611936,-0.00742321243588775,0.153496093815557,0.843419397500093,0.998886545738016,"ENSG00000226360",5,"RPL10AP6","processed_pseudogene","havana","chr3:61742455-61743106:-","3"
197.711660835753,0.00212187551038496,0.160586952790494,0.950638374811096,0.998886545738016,"ENSG00000237456",3,"AC104849.1","processed_pseudogene","havana","chr3:62124204-62124608:-","3"
13.4251880948981,-0.00370365570102045,0.25557489606769,0.836204421331069,NA,"ENSG00000241472",7,"PTPRG-AS1","lncRNA","havana","chr3:62221249-62369406:-","3"
191.368127608301,0.0161938209063693,0.171666646776586,0.603091671145879,0.998886545738016,"ENSG00000114405",10,"C3orf14","protein_coding","ensembl_havana","chr3:62318973-62336213:+","3"
12.8890155581745,-0.00271785992369416,0.26078202232865,0.879013791977237,NA,"ENSG00000163618",18,"CADPS","protein_coding","ensembl_havana","chr3:62398346-62875416:-","3"
9.9303328382995,-0.00174448903191853,0.215901214069529,0.924451272585678,NA,"ENSG00000226082",2,"AC096915.1","processed_pseudogene","havana","chr3:62926371-62926882:+","3"
27.3701447259158,0.00723291747552529,0.192979349485924,0.735167264549973,NA,"ENSG00000242841",1,"KRT8P35","processed_pseudogene","havana","chr3:63096374-63097711:-","3"
1533.74328450439,0.0326844173959412,0.129164672444073,0.482136910011203,0.98000224027783,"ENSG00000163634",12,"THOC7","protein_coding","ensembl_havana","chr3:63833870-63863868:-","3"
9.57783356155239,0.0342268552482428,0.417480287884804,0.173301691732889,NA,"ENSG00000285399",3,"AC104162.2","lncRNA","havana","chr3:63863155-63905879:+","3"
426.738792544091,0.034820668510861,0.176034080988966,0.337160432897321,0.931731201037145,"ENSG00000163635",19,"ATXN7","protein_coding","ensembl_havana","chr3:63863867-64003462:+","3"
35.0149871915636,-0.00982964398099135,0.190521331970663,0.661729254541262,0.998886545738016,"ENSG00000239653",1,"PSMD6-AS2","lncRNA","havana","chr3:64004022-64012148:+","3"
2784.57839939203,-0.020633365142585,0.118814511589802,0.6489528790672,0.998886545738016,"ENSG00000163636",10,"PSMD6","protein_coding","ensembl_havana","chr3:64010549-64024010:-","3"
102.732365015346,-0.00164272931374374,0.181098201840952,0.945573389581283,0.998886545738016,"ENSG00000163637",13,"PRICKLE2","protein_coding","ensembl_havana","chr3:64092236-64445476:-","3"
3449.19084782382,0.0965156639297377,0.194983827797063,0.0940687932146457,0.703823984484338,"ENSG00000163638",13,"ADAMTS9","protein_coding","ensembl_havana","chr3:64515654-64688000:-","3"
24.6319345031395,-0.0174768871676457,0.271054174318486,0.387833292209076,NA,"ENSG00000241158",7,"ADAMTS9-AS1","lncRNA","havana","chr3:64561322-64592757:+","3"
189.328418951684,-0.0136349979781554,0.168664441186313,0.669188797656954,0.998886545738016,"ENSG00000241684",6,"ADAMTS9-AS2","lncRNA","havana","chr3:64684909-65053439:+","3"
648.155034381412,-0.0673454562553441,0.18135156720372,0.168156844179393,0.813028086082006,"ENSG00000151276",23,"MAGI1","protein_coding","ensembl_havana","chr3:65353525-66038834:-","3"
19.627975741602,0.00299704335301364,0.197638084330744,0.880919127206624,NA,"ENSG00000244226",1,"ILF2P1","processed_pseudogene","havana","chr3:65687301-65688468:+","3"
13.6058410559003,-0.0193388782221012,0.282345899328678,0.349845790014163,NA,"ENSG00000203647",2,"AC106827.2","processed_pseudogene","havana","chr3:66008770-66009200:-","3"
1021.43140690729,0.0636040964615938,0.179825717546533,0.18220656764304,0.831284675626358,"ENSG00000144741",17,"SLC25A26","protein_coding","ensembl_havana","chr3:66133610-66388116:+","3"
131.265459626154,0.0709226332022661,0.404766503028936,0.0500137651068603,0.586551719255749,"ENSG00000144749",13,"LRIG1","protein_coding","ensembl_havana","chr3:66378797-66501263:-","3"
1982.20030024728,-0.315857556562608,0.300932336126871,0.00463093690825688,0.196356141264322,"ENSG00000172340",14,"SUCLG2","protein_coding","ensembl_havana","chr3:67360460-67654614:-","3"
110.019844842079,-0.0608483791147832,0.235949065363595,0.0877538578438569,0.690990036936188,"ENSG00000241316",8,"SUCLG2-AS1","lncRNA","havana","chr3:67654669-67947713:+","3"
52.4878776950665,-0.00447273831090409,0.180305263828256,0.855825949455795,0.998886545738016,"ENSG00000214552",4,"COPS8P2","processed_pseudogene","havana","chr3:68145004-68145630:+","3"
1243.69622195739,0.0183696147768411,0.125805332481728,0.680639571563126,0.998886545738016,"ENSG00000241506",1,"PSMC1P1","processed_pseudogene","havana","chr3:68635705-68637024:+","3"
220.79627764223,-0.0398522765719182,0.178404095178387,0.289486685683744,0.903624776694151,"ENSG00000163378",14,"EOGT","protein_coding","ensembl_havana","chr3:68975217-69013684:-","3"
1682.47156855261,-0.0871013044556962,0.191199643235985,0.111620655707835,0.741120930240312,"ENSG00000144747",17,"TMF1","protein_coding","ensembl_havana","chr3:69019827-69052339:-","3"
1110.19097819527,0.0492102532790798,0.168839561889047,0.270156554302774,0.890069290053374,"ENSG00000144744",17,"UBA3","protein_coding","ensembl_havana","chr3:69054730-69080408:-","3"
8944.18044611166,-0.0657613600331731,0.128156292296207,0.212992774574192,0.854529027509213,"ENSG00000144746",7,"ARL6IP5","protein_coding","ensembl_havana","chr3:69084937-69106092:+","3"
15.1532137242795,0.00875109936018647,0.242377556770647,0.63732124236624,NA,"ENSG00000163380",16,"LMOD3","protein_coding","ensembl_havana","chr3:69106065-69123032:-","3"
895.567457252457,-0.0599525837658466,0.179148523302121,0.195519861253063,0.843198219010359,"ENSG00000114541",15,"FRMD4B","protein_coding","ensembl_havana","chr3:69168782-69542583:-","3"
680.261239966691,0.0048656071025782,0.142245612265999,0.905070291632956,0.998886545738016,"ENSG00000187098",15,"MITF","protein_coding","ensembl_havana","chr3:69739435-69968337:+","3"
5.45629482869007,0.0199847479768495,0.359525734473536,0.33645097608526,NA,"ENSG00000240405",7,"SAMMSON","lncRNA","havana","chr3:69999550-70518064:+","3"
844.652098956718,-0.0905586842445048,0.197564575191899,0.0993716722422423,0.716523511405351,"ENSG00000114861",22,"FOXP1","protein_coding","ensembl_havana","chr3:70952817-71583989:-","3"
105.834323307701,-0.12691906146865,0.620985726427085,0.0195188309363265,0.408061156380158,"ENSG00000163412",13,"EIF4E3","protein_coding","ensembl_havana","chr3:71675414-71754773:-","3"
8.47660151574682,-0.00283185513008236,0.283916560612646,0.874076547728841,NA,"ENSG00000170837",3,"GPR27","protein_coding","ensembl_havana","chr3:71753855-71756496:+","3"
11.6497110962692,-0.0080752903384422,0.278248363695207,0.660367732255235,NA,"ENSG00000241163",8,"LINC00877","lncRNA","havana","chr3:71943592-72279503:-","3"
91.2469493413866,0.00970691189580028,0.182259120237792,0.695613780515728,0.998886545738016,"ENSG00000163602",10,"RYBP","protein_coding","ensembl_havana","chr3:72371825-72446621:-","3"
528.009121428454,0.0245579600972941,0.172805613042841,0.462555370289734,0.969635157210651,"ENSG00000144736",14,"SHQ1","protein_coding","ensembl_havana","chr3:72749277-72861914:-","3"
4.89723951993356,0.00463884943953513,0.249013250152539,0.796617190516376,NA,"ENSG00000241537",1,"AC134050.1","processed_pseudogene","havana","chr3:72772539-72773471:+","3"
41.3303073192859,0.00175970325373522,0.18333306074993,0.939626545276406,0.998886545738016,"ENSG00000240135",1,"PSMD12P","unprocessed_pseudogene","havana","chr3:72876737-72878102:-","3"
138.41295658207,0.00387540907732294,0.166695301558035,0.901579133145089,0.998886545738016,"ENSG00000271266",1,"LAPTM4BP2","processed_pseudogene","havana","chr3:72884234-72884679:+","3"
24318.3981778901,0.00557826041956659,0.099337160759884,0.899926964537949,0.998886545738016,"ENSG00000242960",1,"FTH1P23","processed_pseudogene","havana","chr3:72929044-72929593:+","3"
96.1961608210803,0.0182622040094334,0.185859472614902,0.486016173868791,0.980042679830139,"ENSG00000163605",15,"PPP4R2","protein_coding","ensembl_havana","chr3:72996803-73069198:+","3"
14.9484600687082,0.0506265448154145,0.516576747964152,0.096912731824348,NA,"ENSG00000255423",1,"EBLN2","protein_coding","havana","chr3:73061659-73063337:+","3"
193.335495890663,-0.000262636308698709,0.163622969074736,0.993606073917442,0.998886545738016,"ENSG00000213452",4,"AKR1B1P2","processed_pseudogene","havana","chr3:74135959-74136892:+","3"
112.244578270904,0.0182517009017526,0.175092400602019,0.545702302678819,0.996182353729448,"ENSG00000213300",5,"HNRNPA3P6","processed_pseudogene","havana","chr3:75214631-75215636:+","3"
10.3509428641614,0.00818815075260001,0.305916024991173,0.655571844805666,NA,"ENSG00000179799",9,"OR7E22P","transcribed_unprocessed_pseudogene","havana","chr3:75356437-75362268:-","3"
5.52097889964115,-0.0110997976381667,0.258111749693723,0.556450676130019,NA,"ENSG00000244699",1,"AC139453.2","unprocessed_pseudogene","havana","chr3:75384059-75391810:-","3"
24.0515552333355,0.00318479758840103,0.193666604311085,0.877500783950231,NA,"ENSG00000238278",3,"ALG1L6P","unprocessed_pseudogene","havana","chr3:75415070-75422143:+","3"
148.838355027895,0.0257200866300096,0.174431027924588,0.438246282251537,0.958640387756898,"ENSG00000244026",6,"FAM86DP","transcribed_unprocessed_pseudogene","havana","chr3:75421552-75435110:-","3"
10.2406581491441,0.00639329990839866,0.268294773021134,0.724783742513214,NA,"ENSG00000272690",6,"LINC02018","lncRNA","havana","chr3:75435232-75538029:+","3"
37.5519286349911,0.00469687902373006,0.186800548625223,0.833976974882258,0.998886545738016,"ENSG00000172971",7,"UNC93B3","unprocessed_pseudogene","havana","chr3:75619506-75623849:-","3"
32.05356647468,0.015978120521922,0.211269524936504,0.455941241859766,NA,"ENSG00000243422",2,"RPL23AP49","transcribed_processed_pseudogene","havana","chr3:75624275-75670156:-","3"
4.70711422046686,0.0240899429620177,0.387639922229458,0.270083987912625,NA,"ENSG00000241622",1,"RARRES2P1","processed_pseudogene","havana","chr3:75658534-75659014:+","3"
321.032937923756,-0.0341493368528427,0.22527241974206,0.19980049273723,0.847563253498769,"ENSG00000242516",2,"LINC00960","lncRNA","havana","chr3:75672300-75742048:+","3"
85.4426646660729,0.0169575880460143,0.182508646410052,0.527294474444536,0.992439639117465,"ENSG00000227124",11,"ZNF717","protein_coding","ensembl_havana","chr3:75678660-75785583:-","3"
128.426404877067,3.15664716991916,3.86934927466848,0.000192863190585822,0.0520191160584429,"ENSG00000185008",17,"ROBO2","protein_coding","ensembl_havana","chr3:75906695-77649964:+","3"
138.592493358058,-0.00580725897645595,0.166035377923384,0.855340275327375,0.998886545738016,"ENSG00000240809",1,"AC026877.1","processed_pseudogene","havana","chr3:76434018-76435428:+","3"
20.0831329145002,-0.00616333866603278,0.199358048333289,0.760056391518935,NA,"ENSG00000213450",4,"VDAC1P7","processed_pseudogene","havana","chr3:77316752-77317598:-","3"
116.482014232575,0.00250155217518178,0.175794337076455,0.92474242554464,0.998886545738016,"ENSG00000240241",5,"AC108752.1","lncRNA","havana","chr3:78266940-78294731:+","3"
34.0388763221006,-0.0539001599616604,0.421308644746507,0.0846983986135956,NA,"ENSG00000169855",20,"ROBO1","protein_coding","ensembl_havana","chr3:78597239-79767998:-","3"
35.8567506201435,-0.0190885136374172,0.237098046739985,0.366181439660498,0.941184350340595,"ENSG00000242586",1,"AC108740.1","unprocessed_pseudogene","havana","chr3:80442081-80442305:+","3"
